submission_date,state,tot_cases,tot_death
2021/03/22,LA,441066,10030
2021/03/22,IN,679646,12919
2021/03/22,NE,207891,2137
2021/03/22,OR,161706,2365
2021/03/22,MT,103098,1414
2021/03/22,SC,545833,8962
2021/03/22,PA,994664,24789
2021/03/22,MA,615874,16976
2021/03/22,IA,345934,5675
2021/03/22,NC,894417,12656
2021/03/22,VA,607234,10137
2021/03/22,CA,3547278,56545
2021/03/22,WA,355892,5183
2021/03/22,MO,563282,8729
2021/03/22,ME,48774,731
2021/03/22,MN,506376,6850
2021/03/22,HI,28912,451
2021/03/22,MD,401427,8705
2021/03/22,NV,301334,5174
2021/03/22,VT,16580,215
2021/03/22,KY,424671,7232
2021/03/21,ID,177420,1941
2021/03/21,MN,505224,6850
2021/03/21,VA,605967,10127
2021/03/21,IA,345710,5675
2021/03/21,MT,103060,1414
2021/03/21,CO,459119,6073
2021/03/21,WA,355320,5174
2021/03/21,IL,1221863,23357
2021/03/21,MO,562618,8720
2021/03/21,NM,189731,3777
2021/03/21,TN,793995,11713
2021/03/21,RI,133081,2609
2021/03/21,CT,296691,7832
2021/03/21,KY,424415,7214
2021/03/21,MA,614668,16938
2021/03/21,IN,679103,12919
2021/03/21,UT,381629,2062
2021/03/21,NY,988742,18577
2021/03/21,SC,545221,8942
2021/03/21,FL,1970411,33907
2021/03/21,DE,93129,1529
2021/03/21,CA,3545278,56118
2021/03/21,OK,439957,7095
2021/03/21,NV,301178,5172
2021/03/21,OH,999750,18347
2021/03/21,OR,161531,2363
2021/03/21,KS,299510,4842
2021/03/21,WY,55581,693
2021/03/21,NJ,865886,24174
2021/03/21,SD,115867,1923
2021/03/21,HI,28834,451
2021/03/21,AK,59010,333
2021/03/21,WI,629407,7240
2021/03/21,VT,16498,215
2021/03/21,MD,400705,8690
2021/03/21,GA,1045638,18530
2021/03/21,MI,739460,17003
2021/03/21,NC,893516,12647
2021/03/21,ME,48643,729
2021/03/21,WV,137826,2606
2021/03/21,PA,993059,24788
2021/03/21,LA,439737,9988
2021/03/21,ND,101701,1461
2021/03/21,MS,303873,7152
2021/03/21,TX,2745161,48232
2021/03/21,AL,510480,10866
2021/03/21,NH,80543,1217
2021/03/21,AR,328655,5539
2021/03/21,AZ,836878,16745
2021/03/21,NE,207582,2135
2021/03/20,SC,544152,8911
2021/03/20,MO,562273,8714
2021/03/20,OH,998819,18347
2021/03/20,DE,92987,1526
2021/03/20,WA,354622,5174
2021/03/20,MS,303730,7146
2021/03/20,ME,48464,729
2021/03/20,LA,439737,9988
2021/03/20,WY,55581,693
2021/03/20,AK,58893,333
2021/03/20,ID,177420,1941
2021/03/20,AZ,836390,16733
2021/03/20,MI,736091,16977
2021/03/20,KY,424103,7206
2021/03/20,HI,28763,450
2021/03/20,SD,115723,1922
2021/03/20,NV,300951,5171
2021/03/20,PA,990693,24774
2021/03/20,MT,102966,1414
2021/03/20,VA,604904,10117
2021/03/20,AR,328547,5533
2021/03/20,KS,299510,4842
2021/03/20,RI,132780,2606
2021/03/20,TX,2743179,48175
2021/03/20,AL,510182,10851
2021/03/20,NJ,862648,24134
2021/03/20,MD,400023,8674
2021/03/20,MA,612857,16909
2021/03/20,NM,189560,3777
2021/03/20,CA,3541928,56072
2021/03/20,NH,80316,1217
2021/03/20,WV,137478,2600
2021/03/20,OR,161320,2362
2021/03/20,VT,16341,215
2021/03/20,NE,207412,2135
2021/03/20,FL,1967464,33858
2021/03/20,NY,985007,18551
2021/03/20,MN,504273,6845
2021/03/20,TN,793244,11709
2021/03/20,IA,345390,5674
2021/03/20,CO,458229,6068
2021/03/20,IL,1220432,23329
2021/03/20,GA,1044134,18530
2021/03/20,WI,628969,7240
2021/03/20,CT,296691,7832
2021/03/20,OK,439743,7089
2021/03/20,NC,892112,12632
2021/03/20,IN,678357,12898
2021/03/20,ND,101651,1461
2021/03/20,UT,381254,2060
2021/03/19,NE,207264,2133
2021/03/19,LA,439737,9988
2021/03/19,VT,16163,214
2021/03/19,ND,101602,1461
2021/03/19,AK,58708,332
2021/03/19,HI,28602,449
2021/03/19,CO,456945,6065
2021/03/19,WI,628428,7222
2021/03/19,MS,303579,7143
2021/03/19,PA,986621,24741
2021/03/19,VA,603745,10104
2021/03/19,SD,115518,1919
2021/03/19,TN,791302,11681
2021/03/19,MA,610481,16877
2021/03/19,ID,177185,1941
2021/03/19,WY,55581,693
2021/03/19,NY,981148,18528
2021/03/19,KS,299510,4842
2021/03/19,AZ,835655,16691
2021/03/19,NC,890270,12614
2021/03/19,MT,102768,1409
2021/03/19,NM,189374,3770
2021/03/19,IN,677419,12892
2021/03/19,OR,160994,2357
2021/03/19,OK,439480,7081
2021/03/19,AR,328273,5529
2021/03/19,OH,997336,18347
2021/03/19,DE,92650,1522
2021/03/19,MN,502893,6839
2021/03/19,AL,509817,10840
2021/03/19,WV,137092,2600
2021/03/19,KY,423455,7199
2021/03/19,WA,353679,5174
2021/03/19,MO,561948,8707
2021/03/19,NJ,857739,24103
2021/03/19,RI,132378,2602
2021/03/19,GA,1042417,18464
2021/03/19,NH,79996,1213
2021/03/19,IA,345025,5672
2021/03/19,MI,732898,16961
2021/03/19,UT,380787,2058
2021/03/19,IL,1218470,23304
2021/03/19,TX,2739385,48101
2021/03/19,NV,300680,5161
2021/03/19,MD,399016,8656
2021/03/19,FL,1963518,33807
2021/03/19,ME,48293,728
2021/03/19,CA,3538821,56027
2021/03/19,CT,296691,7832
2021/03/19,SC,542959,8900
2021/03/18,NE,206980,2130
2021/03/18,ID,176802,1938
2021/03/18,OH,995785,18114
2021/03/18,SC,541836,8872
2021/03/18,ND,101514,1460
2021/03/18,CT,295484,7822
2021/03/18,IL,1216090,23287
2021/03/18,AR,328045,5515
2021/03/18,ME,48072,728
2021/03/18,RI,131985,2599
2021/03/18,MO,561476,8703
2021/03/18,KY,422770,7190
2021/03/18,KS,298904,4837
2021/03/18,VA,602182,10092
2021/03/18,CO,455214,6060
2021/03/18,NC,888269,12596
2021/03/18,NM,189158,3765
2021/03/18,MS,303224,7138
2021/03/18,WA,352791,5168
2021/03/18,NH,79702,1207
2021/03/18,PA,983158,24706
2021/03/18,IN,676547,12877
2021/03/18,HI,28509,448
2021/03/18,OK,439237,7078
2021/03/18,CA,3535534,55795
2021/03/18,AK,58645,332
2021/03/18,GA,1040817,18420
2021/03/18,UT,380340,2041
2021/03/18,NJ,853349,24076
2021/03/18,SD,115203,1919
2021/03/18,AZ,835232,16645
2021/03/18,WI,627743,7208
2021/03/18,MD,397898,8637
2021/03/18,WV,136716,2570
2021/03/18,MN,501458,6830
2021/03/18,IA,344501,5672
2021/03/18,MI,729191,16943
2021/03/18,TN,789887,11658
2021/03/18,VT,16015,213
2021/03/18,OR,160622,2353
2021/03/18,NV,300415,5157
2021/03/18,LA,439543,9974
2021/03/18,MA,608318,16838
2021/03/18,NY,977455,18500
2021/03/18,MT,102616,1406
2021/03/18,TX,2735811,48039
2021/03/18,AL,509283,10834
2021/03/18,DE,92388,1517
2021/03/18,WY,55479,693
2021/03/18,FL,1958634,33748
2021/03/17,RI,131580,2595
2021/03/17,TX,2731270,47967
2021/03/17,PA,980043,24689
2021/03/17,NM,188907,3760
2021/03/17,NC,886268,12582
2021/03/17,ME,47832,727
2021/03/17,SD,114966,1915
2021/03/17,VT,15873,213
2021/03/17,WY,55449,693
2021/03/17,MA,606377,16803
2021/03/17,CT,294328,7807
2021/03/17,MS,302826,7133
2021/03/17,CA,3532496,55577
2021/03/17,OR,160286,2349
2021/03/17,KY,422131,7177
2021/03/17,IL,1213765,23255
2021/03/17,IA,344005,5666
2021/03/17,WA,351862,5156
2021/03/17,AR,327781,5507
2021/03/17,NY,973707,18477
2021/03/17,VA,600550,10182
2021/03/17,AL,508767,10828
2021/03/17,MD,396746,8624
2021/03/17,WI,627060,7201
2021/03/17,MN,499962,6824
2021/03/17,LA,439002,9955
2021/03/17,ID,176461,1935
2021/03/17,OH,993681,18114
2021/03/17,IN,675576,12863
2021/03/17,HI,28423,448
2021/03/17,OK,438953,7070
2021/03/17,NV,300118,5147
2021/03/17,SC,540475,8865
2021/03/17,NH,79367,1202
2021/03/17,UT,379780,2037
2021/03/17,NJ,848876,24045
2021/03/17,MO,560975,8700
2021/03/17,MT,102484,1396
2021/03/17,KS,298904,4837
2021/03/17,AK,58493,331
2021/03/17,DE,92186,1516
2021/03/17,TN,788817,11650
2021/03/17,CO,453861,6049
2021/03/17,AZ,834948,16586
2021/03/17,NE,206682,2129
2021/03/17,WV,136334,2565
2021/03/17,GA,1038550,18359
2021/03/17,ND,101403,1459
2021/03/17,MI,725720,16925
2021/03/17,FL,1953573,33693
2021/03/16,MN,498926,6817
2021/03/16,NV,299817,5135
2021/03/16,SC,539280,8814
2021/03/16,WA,350995,5149
2021/03/16,WV,136019,2546
2021/03/16,IN,674661,12846
2021/03/16,ME,47388,725
2021/03/16,NY,970120,18455
2021/03/16,NM,188664,3748
2021/03/16,MT,102344,1396
2021/03/16,OH,992223,18114
2021/03/16,NH,79070,1202
2021/03/16,AK,58317,331
2021/03/16,TX,2726194,47886
2021/03/16,KS,298218,4835
2021/03/16,IL,1212110,23235
2021/03/16,CT,293955,7799
2021/03/16,AZ,834503,16574
2021/03/16,MA,604666,16760
2021/03/16,ND,101284,1459
2021/03/16,HI,28357,448
2021/03/16,IA,343515,5657
2021/03/16,NJ,844563,23966
2021/03/16,GA,1036506,18287
2021/03/16,WI,626364,7182
2021/03/16,MO,560426,8691
2021/03/16,AL,508202,10810
2021/03/16,NC,884458,12571
2021/03/16,MD,395633,8609
2021/03/16,AR,327456,5493
2021/03/16,RI,131142,2593
2021/03/16,SD,114791,1912
2021/03/16,CO,453065,6048
2021/03/16,PA,976823,24652
2021/03/16,ID,176007,1929
2021/03/16,CA,3530055,55372
2021/03/16,WY,55352,693
2021/03/16,TN,786885,11638
2021/03/16,NE,206356,2129
2021/03/16,VT,15823,213
2021/03/16,DE,91899,1514
2021/03/16,FL,1947720,33632
2021/03/16,UT,379081,2032
2021/03/16,KY,421239,7168
2021/03/16,OK,438688,7065
2021/03/16,OR,160050,2346
2021/03/16,MI,722205,16907
2021/03/16,LA,438557,9925
2021/03/16,VA,598468,10154
2021/03/16,MS,302612,7131
2021/03/15,CO,452758,6040
2021/03/15,PA,973678,24587
2021/03/15,OH,990340,18036
2021/03/15,NJ,840685,23925
2021/03/15,SD,114649,1912
2021/03/15,WA,350342,5135
2021/03/15,KS,298218,4835
2021/03/15,TX,2721126,47807
2021/03/15,KY,420608,7164
2021/03/15,UT,378600,2027
2021/03/15,SC,538682,8811
2021/03/15,ID,175657,1916
2021/03/15,VT,15761,213
2021/03/15,ME,47388,725
2021/03/15,NM,188488,3741
2021/03/15,OR,159788,2324
2021/03/15,AR,327060,5481
2021/03/15,MO,559832,8687
2021/03/15,FL,1943062,33574
2021/03/15,MI,718912,16887
2021/03/15,AK,58212,331
2021/03/15,WV,135678,2531
2021/03/15,DE,91768,1511
2021/03/15,IA,343073,5642
2021/03/15,AZ,834006,16553
2021/03/15,NY,966982,18431
2021/03/15,LA,437565,9903
2021/03/15,VA,597141,10104
2021/03/15,CA,3528795,55330
2021/03/15,MT,101933,1393
2021/03/15,NH,78813,1199
2021/03/15,IN,674087,12834
2021/03/15,HI,28312,448
2021/03/15,MD,394716,8587
2021/03/15,TN,785983,11627
2021/03/15,WY,55327,691
2021/03/15,MN,498218,6815
2021/03/15,ND,101150,1458
2021/03/15,MA,603464,16739
2021/03/15,AL,507479,10798
2021/03/15,WI,625690,7177
2021/03/15,NE,206034,2128
2021/03/15,OK,438347,7053
2021/03/15,CT,293102,7788
2021/03/15,RI,130864,2588
2021/03/15,MS,302329,7129
2021/03/15,NC,882865,12562
2021/03/15,GA,1034763,18262
2021/03/15,NV,299471,5121
2021/03/15,IL,1210113,23216
2021/03/14,ND,101001,1457
2021/03/14,WY,55163,691
2021/03/14,MD,394058,8568
2021/03/14,WA,349891,5123
2021/03/14,ME,47199,725
2021/03/14,OR,159617,2322
2021/03/14,AR,326943,5474
2021/03/14,CA,3526335,55235
2021/03/14,WI,625359,7176
2021/03/14,AK,58117,331
2021/03/14,MI,715465,16865
2021/03/14,FL,1938450,33498
2021/03/14,NJ,838025,23903
2021/03/14,IL,1209331,23206
2021/03/14,GA,1033786,18215
2021/03/14,NM,188311,3740
2021/03/14,MA,602308,16715
2021/03/14,TX,2718383,47724
2021/03/14,NH,78615,1199
2021/03/14,PA,972283,24586
2021/03/14,AL,507006,10788
2021/03/14,VA,595865,10060
2021/03/14,IA,342776,5641
2021/03/14,ID,175236,1910
2021/03/14,MT,101760,1392
2021/03/14,DE,91631,1507
2021/03/14,LA,437393,9884
2021/03/14,OK,438129,7048
2021/03/14,NC,881747,12548
2021/03/14,AZ,833368,16553
2021/03/14,MO,559074,8676
2021/03/14,NY,964179,18414
2021/03/14,KY,420340,7151
2021/03/14,RI,130716,2585
2021/03/14,HI,28268,448
2021/03/14,WV,135468,2530
2021/03/14,NV,299287,5118
2021/03/14,KS,297748,4824
2021/03/14,UT,378379,2027
2021/03/14,TN,785321,11627
2021/03/14,CO,452434,6038
2021/03/14,MS,301911,7120
2021/03/14,IN,673661,12826
2021/03/14,SD,114623,1912
2021/03/14,CT,290577,7765
2021/03/14,NE,205745,2127
2021/03/14,MN,497392,6814
2021/03/14,VT,15681,212
2021/03/14,OH,989191,18036
2021/03/14,SC,538103,8808
2021/03/13,KY,420003,7142
2021/03/13,ND,100976,1457
2021/03/13,MD,393441,8556
2021/03/13,LA,436482,9861
2021/03/13,WY,55163,691
2021/03/13,TX,2715755,47660
2021/03/13,NJ,834715,23888
2021/03/13,PA,970371,24573
2021/03/13,AL,502760,10769
2021/03/13,CA,3523563,55095
2021/03/13,OH,988298,18036
2021/03/13,NE,205615,2127
2021/03/13,UT,377983,2021
2021/03/13,MA,600616,16683
2021/03/13,AZ,832719,16546
2021/03/13,VA,594735,10019
2021/03/13,IL,1207847,23188
2021/03/13,IA,342495,5633
2021/03/13,NV,299065,5117
2021/03/13,DE,91402,1504
2021/03/13,CO,451335,6036
2021/03/13,AK,58010,331
2021/03/13,WV,135149,2519
2021/03/13,MI,713453,16847
2021/03/13,CT,290577,7765
2021/03/13,MS,301755,7119
2021/03/13,NY,961370,18392
2021/03/13,NH,78319,1199
2021/03/13,SC,537056,8803
2021/03/13,NC,880408,12534
2021/03/13,IN,672953,12816
2021/03/13,MO,558720,8673
2021/03/13,NM,188167,3738
2021/03/13,VT,15502,212
2021/03/13,RI,130422,2579
2021/03/13,ID,175236,1910
2021/03/13,MT,101726,1392
2021/03/13,OK,437903,7046
2021/03/13,OR,159392,2322
2021/03/13,GA,1032967,18216
2021/03/13,SD,114493,1909
2021/03/13,TN,783838,11639
2021/03/13,WA,349236,5123
2021/03/13,MN,496395,6809
2021/03/13,AR,326813,5455
2021/03/13,WI,625045,7178
2021/03/13,ME,47025,724
2021/03/13,FL,1935581,33439
2021/03/13,HI,28218,447
2021/03/13,KS,297748,4824
2021/03/12,MT,101556,1392
2021/03/12,NY,958223,18356
2021/03/12,NM,187984,3735
2021/03/12,AR,326499,5437
2021/03/12,VA,593562,9985
2021/03/12,TN,782729,11623
2021/03/12,KY,419308,7118
2021/03/12,WV,134842,2511
2021/03/12,OR,159037,2319
2021/03/12,ND,100942,1457
2021/03/12,IA,342070,5630
2021/03/12,CA,3520333,54878
2021/03/12,UT,377492,2017
2021/03/12,SC,536013,8766
2021/03/12,WY,55163,691
2021/03/12,IN,672104,12794
2021/03/12,NV,298623,5097
2021/03/12,OH,986740,18036
2021/03/12,AL,502397,10751
2021/03/12,AK,57841,331
2021/03/12,MA,598859,16651
2021/03/12,WI,624508,7164
2021/03/12,WA,348407,5123
2021/03/12,NE,205445,2124
2021/03/12,ID,174943,1909
2021/03/12,NC,878568,12520
2021/03/12,LA,436482,9861
2021/03/12,MD,391480,8540
2021/03/12,NJ,830681,23854
2021/03/12,SD,114347,1907
2021/03/12,AZ,832457,16519
2021/03/12,MS,301554,7117
2021/03/12,ME,46856,724
2021/03/12,MO,558358,8668
2021/03/12,DE,91204,1496
2021/03/12,NH,78074,1195
2021/03/12,OK,437581,7040
2021/03/12,CT,290577,7765
2021/03/12,MI,711422,16835
2021/03/12,FL,1931781,33379
2021/03/12,GA,1031713,18164
2021/03/12,IL,1206172,23163
2021/03/12,TX,2710849,47584
2021/03/12,CO,450087,6024
2021/03/12,RI,130057,2577
2021/03/12,MN,495208,6805
2021/03/12,KS,297748,4824
2021/03/12,PA,967550,24530
2021/03/12,HI,28062,446
2021/03/12,VT,15419,212
2021/03/11,LA,435935,9828
2021/03/11,MT,101424,1391
2021/03/11,SC,534787,8756
2021/03/11,WY,55112,691
2021/03/11,MS,301159,7110
2021/03/11,AZ,831090,16464
2021/03/11,SD,114163,1905
2021/03/11,NH,77764,1191
2021/03/11,AR,326040,5410
2021/03/11,HI,27998,445
2021/03/11,NV,297765,5080
2021/03/11,AK,57731,330
2021/03/11,RI,129707,2574
2021/03/11,DE,90967,1494
2021/03/11,ME,46650,723
2021/03/11,CA,3516862,54590
2021/03/11,OR,158644,2316
2021/03/11,WV,134496,2338
2021/03/11,NJ,826632,23814
2021/03/11,KY,418662,7104
2021/03/11,VA,592215,9962
2021/03/11,MN,494106,6792
2021/03/11,WI,623801,7160
2021/03/11,IA,341575,5621
2021/03/11,NY,954005,18335
2021/03/11,IL,1204409,23122
2021/03/11,ND,100847,1455
2021/03/11,UT,376973,2015
2021/03/11,KS,297229,4851
2021/03/11,TX,2704344,47509
2021/03/11,GA,1030146,18117
2021/03/11,CO,448837,6021
2021/03/11,CT,289392,7761
2021/03/11,TN,781368,11606
2021/03/11,IN,671142,12771
2021/03/11,NE,205124,2122
2021/03/11,PA,964494,24490
2021/03/11,OK,437202,7034
2021/03/11,NM,187720,3729
2021/03/11,AL,501781,10741
2021/03/11,MD,391480,8531
2021/03/11,NC,876832,12510
2021/03/11,MI,709077,16816
2021/03/11,WA,347770,5107
2021/03/11,MO,557746,8665
2021/03/11,VT,15298,210
2021/03/11,FL,1926644,33309
2021/03/11,OH,984934,17825
2021/03/11,ID,174610,1906
2021/03/11,MA,597073,16615
2021/03/10,LA,435514,9812
2021/03/10,IL,1202709,23067
2021/03/10,HI,27944,445
2021/03/10,MD,390490,8519
2021/03/10,NJ,822817,23768
2021/03/10,UT,376327,1992
2021/03/10,SD,113962,1904
2021/03/10,IA,341102,5601
2021/03/10,WY,55014,691
2021/03/10,CA,3513678,54320
2021/03/10,AZ,829255,16404
2021/03/10,MT,101243,1387
2021/03/10,PA,961729,24439
2021/03/10,OH,983486,17825
2021/03/10,AR,325700,5382
2021/03/10,WI,623150,7150
2021/03/10,ND,100726,1454
2021/03/10,FL,1921610,33237
2021/03/10,ME,46441,723
2021/03/10,MS,300503,7096
2021/03/10,GA,1028432,18036
2021/03/10,MA,595264,16588
2021/03/10,RI,129267,2568
2021/03/10,VT,15176,210
2021/03/10,CO,447601,6003
2021/03/10,KY,417702,7091
2021/03/10,SC,533701,8716
2021/03/10,NV,297147,5067
2021/03/10,TN,779769,11588
2021/03/10,NE,204750,2120
2021/03/10,WV,134158,2330
2021/03/10,MO,557125,8656
2021/03/10,OK,436820,7026
2021/03/10,MI,706762,16803
2021/03/10,WA,346823,5100
2021/03/10,VA,590626,9903
2021/03/10,MN,493013,6773
2021/03/10,NC,874911,12492
2021/03/10,AK,57516,330
2021/03/10,IN,670219,12743
2021/03/10,KS,297229,4851
2021/03/10,CT,288657,7752
2021/03/10,TX,2699589,47416
2021/03/10,NY,950806,18303
2021/03/10,AL,501230,10731
2021/03/10,DE,90759,1492
2021/03/10,NM,187487,3723
2021/03/10,ID,174246,1901
2021/03/10,OR,158291,2305
2021/03/10,NH,77463,1187
2021/03/09,CO,446574,5997
2021/03/09,OK,436419,7017
2021/03/09,NY,947737,18283
2021/03/09,MS,299992,7091
2021/03/09,OH,981618,17825
2021/03/09,GA,1026692,17978
2021/03/09,ND,100615,1452
2021/03/09,WA,346167,5077
2021/03/09,WV,133856,2326
2021/03/09,KY,416765,7079
2021/03/09,NJ,819042,23635
2021/03/09,FL,1916614,33170
2021/03/09,RI,128866,2566
2021/03/09,SC,532899,8695
2021/03/09,MA,593607,16551
2021/03/09,WI,622444,7134
2021/03/09,KS,296451,4816
2021/03/09,MI,704211,16784
2021/03/09,MO,556426,8645
2021/03/09,UT,375669,1990
2021/03/09,NM,187238,3714
2021/03/09,MN,492108,6764
2021/03/09,AL,500348,10714
2021/03/09,SD,113753,1901
2021/03/09,NV,296822,5054
2021/03/09,NH,77252,1185
2021/03/09,NE,204334,2120
2021/03/09,VT,15103,208
2021/03/09,TX,2694726,47315
2021/03/09,DE,90573,1482
2021/03/09,CT,288145,7739
2021/03/09,LA,434926,9769
2021/03/09,CA,3507266,53878
2021/03/09,AK,57370,329
2021/03/09,MT,101093,1385
2021/03/09,TN,778424,11556
2021/03/09,VA,589375,9849
2021/03/09,AR,325383,5357
2021/03/09,ID,173790,1892
2021/03/09,IA,340336,5574
2021/03/09,PA,959195,24396
2021/03/09,WY,54972,691
2021/03/09,HI,27903,442
2021/03/09,AZ,828425,16326
2021/03/09,NC,873037,12471
2021/03/09,MD,389566,8500
2021/03/09,IN,669350,12728
2021/03/09,OR,158007,2303
2021/03/09,IL,1201027,23039
2021/03/09,ME,46254,723
2021/03/08,WV,133627,2325
2021/03/08,NE,203978,2113
2021/03/08,AL,499538,10698
2021/03/08,MA,592344,16517
2021/03/08,NV,296393,5040
2021/03/08,IL,1199517,23020
2021/03/08,NJ,814916,23590
2021/03/08,HI,27862,442
2021/03/08,SD,113596,1901
2021/03/08,IN,668765,12710
2021/03/08,VA,588129,9790
2021/03/08,UT,375109,1977
2021/03/08,WI,621842,7106
2021/03/08,CA,3504652,53828
2021/03/08,MN,490483,6624
2021/03/08,KY,416041,7072
2021/03/08,TN,777343,11547
2021/03/08,OR,157515,2298
2021/03/08,RI,128546,2563
2021/03/08,MD,388666,8485
2021/03/08,FL,1911820,33099
2021/03/08,OK,435937,7007
2021/03/08,MO,555805,8640
2021/03/08,WY,54903,682
2021/03/08,AR,324951,5343
2021/03/08,WA,345629,5063
2021/03/08,MT,100959,1381
2021/03/08,DE,90370,1475
2021/03/08,MS,299535,7083
2021/03/08,NC,871562,12454
2021/03/08,SC,532279,8692
2021/03/08,CO,445767,5990
2021/03/08,KS,296451,4816
2021/03/08,OH,979725,17656
2021/03/08,MI,701989,16773
2021/03/08,CT,287396,7725
2021/03/08,NY,944830,18249
2021/03/08,ID,173309,1890
2021/03/08,ME,46059,723
2021/03/08,AZ,827862,16328
2021/03/08,NM,187040,3695
2021/03/08,GA,1024931,17948
2021/03/08,VT,15014,207
2021/03/08,AK,57280,329
2021/03/08,PA,956196,24356
2021/03/08,IA,339779,5559
2021/03/08,ND,100514,1449
2021/03/08,LA,434289,9758
2021/03/08,TX,2689413,47237
2021/03/08,NH,77060,1184
2021/03/07,CT,285330,7704
2021/03/07,DE,90253,1473
2021/03/07,VT,14913,206
2021/03/07,WV,133445,2325
2021/03/07,SC,531504,8686
2021/03/07,RI,128353,2559
2021/03/07,IL,1198335,23014
2021/03/07,WY,54764,682
2021/03/07,NV,296190,5037
2021/03/07,ID,172931,1879
2021/03/07,AL,498984,10681
2021/03/07,TN,776591,11543
2021/03/07,NJ,812609,23574
2021/03/07,LA,433785,9748
2021/03/07,NM,186922,3692
2021/03/07,IA,339574,5558
2021/03/07,NH,76861,1184
2021/03/07,SD,113589,1900
2021/03/07,CA,3501394,53722
2021/03/07,NY,942268,18228
2021/03/07,ME,45926,706
2021/03/07,AZ,827079,16328
2021/03/07,KY,415773,7060
2021/03/07,NE,203697,2113
2021/03/07,OH,978471,17656
2021/03/07,UT,374850,1976
2021/03/07,GA,1023487,17906
2021/03/07,ND,100419,1449
2021/03/07,MD,388035,8461
2021/03/07,CO,445126,5989
2021/03/07,MI,699761,16755
2021/03/07,MA,591356,16479
2021/03/07,MO,554990,8630
2021/03/07,HI,27821,442
2021/03/07,MN,490011,6618
2021/03/07,OR,157285,2296
2021/03/07,PA,954784,24349
2021/03/07,OK,435667,7001
2021/03/07,FL,1907419,33039
2021/03/07,MS,299102,7074
2021/03/07,IN,668278,12703
2021/03/07,VA,586592,9683
2021/03/07,NC,870569,12442
2021/03/07,MT,100914,1381
2021/03/07,AK,57190,328
2021/03/07,WI,621654,7106
2021/03/07,WA,345175,5041
2021/03/07,AR,324818,5319
2021/03/07,TX,2686818,47135
2021/03/07,KS,295861,4812
2021/03/06,SD,113378,1898
2021/03/06,OR,157079,2296
2021/03/06,AZ,825744,16323
2021/03/06,NM,186742,3680
2021/03/06,IL,1197267,23002
2021/03/06,ID,172931,1879
2021/03/06,RI,128131,2559
2021/03/06,FL,1904061,32981
2021/03/06,MN,489116,6614
2021/03/06,NY,938986,18201
2021/03/06,AR,324653,5297
2021/03/06,NC,869247,12421
2021/03/06,OH,977736,17656
2021/03/06,KY,415353,7045
2021/03/06,LA,433045,9716
2021/03/06,NJ,810090,23557
2021/03/06,CT,285330,7704
2021/03/06,MD,387319,8445
2021/03/06,VT,14795,206
2021/03/06,KS,295861,4812
2021/03/06,VA,585700,9596
2021/03/06,NE,203542,2113
2021/03/06,SC,530401,8651
2021/03/06,HI,27774,441
2021/03/06,WY,54764,682
2021/03/06,DE,90039,1464
2021/03/06,IA,339258,5552
2021/03/06,NV,295960,5036
2021/03/06,UT,374438,1975
2021/03/06,NH,76695,1181
2021/03/06,CA,3497578,53464
2021/03/06,TN,775356,11534
2021/03/06,WI,621277,7102
2021/03/06,AK,57088,328
2021/03/06,MS,298946,7074
2021/03/06,PA,953246,24317
2021/03/06,CO,444242,5986
2021/03/06,WV,133290,2323
2021/03/06,MO,554583,8620
2021/03/06,OK,435419,6991
2021/03/06,ME,45792,706
2021/03/06,WA,344395,5041
2021/03/06,MA,589931,16453
2021/03/06,ND,100391,1449
2021/03/06,AL,498730,10666
2021/03/06,MT,100842,1381
2021/03/06,GA,1021778,17905
2021/03/06,MI,698385,16745
2021/03/06,IN,667519,12693
2021/03/06,TX,2683865,47057
2021/03/05,AZ,824009,16269
2021/03/05,VT,14676,205
2021/03/05,ME,45635,704
2021/03/05,NV,295460,5020
2021/03/05,MS,298745,7069
2021/03/05,AR,324326,5283
2021/03/05,MA,588209,16420
2021/03/05,MO,554253,8611
2021/03/05,OR,156884,2293
2021/03/05,NY,935418,18166
2021/03/05,NE,203331,2112
2021/03/05,TN,774130,11501
2021/03/05,LA,433045,9716
2021/03/05,ID,172827,1876
2021/03/05,CA,3493126,53194
2021/03/05,SD,113229,1896
2021/03/05,NJ,806370,23521
2021/03/05,IN,666275,12664
2021/03/05,OH,976230,17656
2021/03/05,MN,488170,6602
2021/03/05,AL,498339,10648
2021/03/05,IL,1194702,22946
2021/03/05,WA,343760,5041
2021/03/05,VA,584537,9519
2021/03/05,AK,56959,328
2021/03/05,MI,696947,16727
2021/03/05,MD,386610,8428
